Client,product,expected_revenue,probability
1261,CL,6.729625110235987,0.8158823353368739
1118,CL,13.271184206641639,0.9601307073456975
417,CL,23.967144640732432,0.71288031997834
1524,CL,12.86097393221555,0.5996410391844849
1259,CL,9.30535447045185,0.7598107263623722
225,CL,8.076292177991968,0.8210287457355554
73,CL,11.774304130920905,0.49522486792765236
238,CL,7.79405389450447,0.7877198158873491
316,CL,11.684616929837375,0.8568731819993889
147,CL,8.518547102872361,0.6835218651191003
102,CL,7.083768547937462,0.8661198839451291
1549,CL,121.42774345694176,0.6902144696212333
448,CL,6.595517063444743,0.820896241340086
408,CL,8.991820474139509,0.8439636060709924
970,CL,7.4537306463019535,0.7761936111771587
298,CL,13.91831851883879,0.7386407244231836
1342,CL,8.628556838458241,0.6331168541057731
1104,CL,7.831309416279975,0.6990900129100496
1582,CL,6.7981676043920025,0.7992738244556358
775,CL,16.85423922455164,0.9992074830312615
1078,CL,7.51985995673472,0.7595791062594108
1117,CL,16.57101304773036,0.8972916230734751
1564,CL,7.552730321435378,0.8553067186356764
678,CL,14.890501344218062,0.9995812037984297
729,CL,10.835267392733558,0.5864225826446545
404,CL,12.047240056838284,0.5367509332614356
819,CL,12.546612292065985,0.65511137056203
1585,CL,10.566065934550638,0.7153930374475749
1298,CL,13.586145955797232,0.7033705801852279
627,CL,9.072735920087013,0.7240291359399252
693,CL,8.881808335593387,0.6677971166940557
1160,CL,8.876087261778798,0.8165096479614601
1291,CL,9.71294099794281,0.7993938876216004
1175,CL,10.275579281477226,0.5615194128151009
23,CL,11.302166072126925,0.8137047571781542
1267,CL,9.51801063492264,0.7331903489255841
1583,CL,17.95195915437304,0.6727071519304144
914,CL,11.237443218249297,0.5896151461700471
509,CL,8.740902617866862,0.7339332255364861
83,CL,20.203513802059668,0.3865621563887425
1372,CL,7.502815621059162,0.7294231516455474
1431,CL,11.054467508772046,0.7564544670366617
1591,CL,9.345556396010943,0.7614378939452466
438,CL,11.807138540216615,0.6602045228836922
1499,CL,7.705875492496951,0.9130984112761983
544,CL,13.574731734643255,0.909889839221035
236,CL,13.138560679937777,0.7084673575142162
900,CL,18.198181110308347,0.6627629081045507
348,CL,8.258264990026456,0.7772876377682986
584,CL,8.567385102545922,0.7182631662308587
1130,CL,12.653695113338932,0.8613729194656619
1403,CL,10.927921013162743,0.6964203980319922
682,CL,8.061402976100698,0.8561963270440789
1179,CL,8.833121448225581,0.7037663271951291
1231,CL,22.208444387470582,0.7941591163087943
245,CL,8.90462010293449,0.673448920330242
1177,CL,8.211875198340033,0.7082871162713754
1058,CL,16.3206141053446,0.3544257275906433
36,CL,28.868034762485635,0.7419832241222764
442,CL,12.00474970825806,0.5183566906835946
863,CL,17.027117591064915,0.7932347518563196
1041,CL,14.644460310017664,0.7848890620431878
1345,CL,8.613306163659534,0.6439556187484144
1561,CL,6.80388565227931,0.7967832866486554
1484,MF,9.918245015519032,0.5797894762705131
42,MF,12.83855686947455,0.8092638886423802
801,MF,43.58002351028993,0.46859994506973773
69,MF,19.87944125914164,0.5622992272633487
614,MF,77.96549252478556,0.8389602910096926
437,MF,31.87601414076236,0.6063396490363175
43,MF,63.37347678271141,0.47986785960990563
510,MF,16.67515151040448,0.3983186960751095
53,MF,16.435014331988285,0.5642661939507058
1264,MF,15.443702534195646,0.46575271841674115
643,MF,26.562834327674068,0.5649850906058422
1537,MF,16.463685154535003,0.5509131135805138
1399,MF,10.951041943552376,0.5864634174314082
792,MF,36.30976913679376,0.46307317147288785
1329,MF,11.062996364677506,0.9851415191542172
942,CC,16.911831651419906,0.6654081732708857
617,CC,68.45166007072388,0.5877295343823464
873,CC,11.316655918748156,0.47117460007017026
1157,CC,10.360361811251638,0.9776532312203983
219,CC,5.953720228797945,0.9999911304621799
374,CC,33.73084650454456,0.536320779129422
575,CC,12.264846215810712,0.7210179514381165
1293,CC,70.9892891707023,0.5881896355955412
1335,CC,375.1060397890066,0.5244005321631219
424,CC,6.27610779324567,0.9960281950978295
465,CC,6.3753111132668465,0.8401330681033627
924,CC,19.268794580974713,0.8811248018058991
629,CC,30.930866478049335,0.38343428350302083
491,CC,165.82199235127374,0.24799746038718232
1000,CC,9.149434956711897,0.9753537334735279
1,CC,36.24555049282977,0.5224776849092437
612,CC,228.75352839889456,0.5456699408630621
475,CC,22.318970509997097,0.6261871772554941
455,CC,12.41434527443151,0.8568393953394444
908,CC,19.208272259781413,0.9563084155794305
479,CC,83.76844654090701,0.3909664899866726
